time_entry_id,entry_date,project_id,consultant_id,hours,billable_hours,non_billable_hours,entry_type,bill_rate,cost_rate,revenue,labor_cost
TE0004213,2025-05-02,PR0006,CN028,4.14,4.14,0,Billable Delivery,168,70,695.52,289.8
TE0004214,2025-05-05,PR0006,CN028,5.51,5.51,0,Billable Delivery,168,70,925.68,385.7
TE0004215,2025-05-06,PR0006,CN028,5.82,0,5.82,Enablement,0,70,0.0,407.4
TE0004216,2025-05-07,PR0006,CN028,0.84,0.84,0,Billable Delivery,168,70,141.12,58.8
TE0004217,2025-05-08,PR0006,CN028,3.2,3.2,0,Billable Delivery,168,70,537.6,224.0
TE0004218,2025-05-09,PR0006,CN028,5.93,5.93,0,Billable Delivery,168,70,996.24,415.1
TE0004219,2025-05-13,PR0006,CN028,4.69,4.69,0,Billable Delivery,168,70,787.92,328.3
TE0004220,2025-05-14,PR0006,CN028,5.05,5.05,0,Billable Delivery,168,70,848.4,353.5
TE0004221,2025-05-15,PR0006,CN028,5.53,5.53,0,Billable Delivery,168,70,929.04,387.1
TE0004222,2025-05-19,PR0006,CN028,6.31,6.31,0,Billable Delivery,168,70,1060.08,441.7
TE0004223,2025-05-20,PR0006,CN028,4.68,4.68,0,Billable Delivery,168,70,786.24,327.6
TE0004224,2025-05-21,PR0006,CN028,3.24,3.24,0,Billable Delivery,168,70,544.32,226.8
TE0004225,2025-05-23,PR0006,CN028,3.53,3.53,0,Billable Delivery,168,70,593.04,247.1
TE0004226,2025-05-26,PR0006,CN028,5.0,5.0,0,Billable Delivery,168,70,840.0,350.0
TE0004227,2025-05-28,PR0006,CN028,7.28,7.28,0,Billable Delivery,168,70,1223.04,509.6
TE0004228,2025-05-29,PR0006,CN028,7.68,7.68,0,Billable Delivery,168,70,1290.24,537.6
TE0004229,2025-05-30,PR0006,CN028,5.16,0,5.16,Rework,0,70,0.0,361.2
TE0004230,2025-06-02,PR0006,CN028,5.26,5.26,0,Billable Delivery,168,70,883.68,368.2
TE0004231,2025-06-03,PR0006,CN028,1.55,1.55,0,Billable Delivery,168,70,260.4,108.5
TE0004232,2025-06-04,PR0006,CN028,4.21,4.21,0,Billable Delivery,168,70,707.28,294.7
TE0004233,2025-06-06,PR0006,CN028,4.89,4.89,0,Billable Delivery,168,70,821.52,342.3
TE0004234,2025-06-10,PR0006,CN028,5.02,5.02,0,Billable Delivery,168,70,843.36,351.4
TE0004235,2025-06-11,PR0006,CN028,5.65,5.65,0,Billable Delivery,168,70,949.2,395.5
TE0004236,2025-06-12,PR0006,CN028,5.0,5.0,0,Billable Delivery,168,70,840.0,350.0
TE0004237,2025-06-13,PR0006,CN028,3.56,3.56,0,Billable Delivery,168,70,598.08,249.2
TE0004238,2025-06-16,PR0006,CN028,5.61,5.61,0,Billable Delivery,168,70,942.48,392.7
TE0004239,2025-06-17,PR0006,CN028,3.47,3.47,0,Billable Delivery,168,70,582.96,242.9
TE0004240,2025-06-18,PR0006,CN028,5.17,5.17,0,Billable Delivery,168,70,868.56,361.9
TE0004241,2025-06-19,PR0006,CN028,4.86,4.86,0,Billable Delivery,168,70,816.48,340.2
TE0004242,2025-01-01,PR0006,CN016,7.36,7.36,0,Billable Delivery,121,54,890.56,397.44
TE0004243,2025-01-02,PR0006,CN016,7.65,7.65,0,Billable Delivery,121,54,925.65,413.1
TE0004244,2025-01-06,PR0006,CN016,7.7,7.7,0,Billable Delivery,121,54,931.7,415.8
TE0004245,2025-01-07,PR0006,CN016,9.23,9.23,0,Billable Delivery,121,54,1116.83,498.42
TE0004246,2025-01-08,PR0006,CN016,8.41,8.41,0,Billable Delivery,121,54,1017.61,454.14
TE0004247,2025-01-09,PR0006,CN016,9.09,9.09,0,Billable Delivery,121,54,1099.89,490.86
TE0004248,2025-01-10,PR0006,CN016,8.19,8.19,0,Billable Delivery,121,54,990.99,442.26
TE0004249,2025-01-13,PR0006,CN016,6.11,6.11,0,Billable Delivery,121,54,739.31,329.94
TE0004250,2025-01-14,PR0006,CN016,7.1,7.1,0,Billable Delivery,121,54,859.1,383.4
TE0004251,2025-01-15,PR0006,CN016,8.28,8.28,0,Billable Delivery,121,54,1001.88,447.12
TE0004252,2025-01-16,PR0006,CN016,6.8,6.8,0,Billable Delivery,121,54,822.8,367.2
TE0004253,2025-01-17,PR0006,CN016,7.2,7.2,0,Billable Delivery,121,54,871.2,388.8
TE0004254,2025-01-23,PR0006,CN016,9.26,9.26,0,Billable Delivery,121,54,1120.46,500.04
TE0004255,2025-01-24,PR0006,CN016,7.88,0,7.88,Rework,0,54,0.0,425.52
TE0004256,2025-01-27,PR0006,CN016,9.52,9.52,0,Billable Delivery,121,54,1151.92,514.08
TE0004257,2025-01-28,PR0006,CN016,6.8,6.8,0,Billable Delivery,121,54,822.8,367.2
TE0004258,2025-01-29,PR0006,CN016,7.09,7.09,0,Billable Delivery,121,54,857.89,382.86
TE0004259,2025-01-31,PR0006,CN016,7.64,7.64,0,Billable Delivery,121,54,924.44,412.56
TE0004260,2025-02-03,PR0006,CN016,7.32,7.32,0,Billable Delivery,121,54,885.72,395.28
TE0004261,2025-02-05,PR0006,CN016,7.42,7.42,0,Billable Delivery,121,54,897.82,400.68
TE0004262,2025-02-06,PR0006,CN016,8.21,8.21,0,Billable Delivery,121,54,993.41,443.34
TE0004263,2025-02-10,PR0006,CN016,8.7,8.7,0,Billable Delivery,121,54,1052.7,469.8
TE0004264,2025-02-11,PR0006,CN016,7.16,7.16,0,Billable Delivery,121,54,866.36,386.64
TE0004265,2025-02-12,PR0006,CN016,7.76,7.76,0,Billable Delivery,121,54,938.96,419.04
TE0004266,2025-02-14,PR0006,CN016,8.86,8.86,0,Billable Delivery,121,54,1072.06,478.44
TE0004267,2025-02-17,PR0006,CN016,8.46,8.46,0,Billable Delivery,121,54,1023.66,456.84
TE0004268,2025-02-18,PR0006,CN016,8.67,8.67,0,Billable Delivery,121,54,1049.07,468.18
TE0004269,2025-02-19,PR0006,CN016,7.94,7.94,0,Billable Delivery,121,54,960.74,428.76
TE0004270,2025-02-20,PR0006,CN016,9.59,0,9.59,Admin,0,54,0.0,517.86
TE0004271,2025-02-25,PR0006,CN016,8.33,8.33,0,Billable Delivery,121,54,1007.93,449.82
TE0004272,2025-02-26,PR0006,CN016,7.62,7.62,0,Billable Delivery,121,54,922.02,411.48
TE0004273,2025-02-27,PR0006,CN016,9.13,9.13,0,Billable Delivery,121,54,1104.73,493.02
TE0004274,2025-02-28,PR0006,CN016,9.29,9.29,0,Billable Delivery,121,54,1124.09,501.66
TE0004275,2025-03-03,PR0006,CN016,8.46,8.46,0,Billable Delivery,121,54,1023.66,456.84
TE0004276,2025-03-04,PR0006,CN016,7.97,7.97,0,Billable Delivery,121,54,964.37,430.38
TE0004277,2025-03-06,PR0006,CN016,9.78,9.78,0,Billable Delivery,121,54,1183.38,528.12
TE0004278,2025-03-11,PR0006,CN016,9.88,9.88,0,Billable Delivery,121,54,1195.48,533.52
TE0004279,2025-03-13,PR0006,CN016,9.8,9.8,0,Billable Delivery,121,54,1185.8,529.2
TE0004280,2025-03-14,PR0006,CN016,7.76,7.76,0,Billable Delivery,121,54,938.96,419.04
TE0004281,2025-03-17,PR0006,CN016,10.17,10.17,0,Billable Delivery,121,54,1230.57,549.18
TE0004282,2025-03-18,PR0006,CN016,7.85,7.85,0,Billable Delivery,121,54,949.85,423.9
TE0004283,2025-03-20,PR0006,CN016,8.56,8.56,0,Billable Delivery,121,54,1035.76,462.24
TE0004284,2025-03-21,PR0006,CN016,8.96,8.96,0,Billable Delivery,121,54,1084.16,483.84
TE0004285,2025-03-24,PR0006,CN016,7.79,7.79,0,Billable Delivery,121,54,942.59,420.66
TE0004286,2025-03-27,PR0006,CN016,10.22,0,10.22,Internal,0,54,0.0,551.88
TE0004287,2025-03-28,PR0006,CN016,9.76,9.76,0,Billable Delivery,121,54,1180.96,527.04
TE0004288,2025-03-31,PR0006,CN016,8.75,0,8.75,Enablement,0,54,0.0,472.5
TE0004289,2025-04-01,PR0006,CN016,8.23,8.23,0,Billable Delivery,121,54,995.83,444.42
TE0004290,2025-04-02,PR0006,CN016,8.8,8.8,0,Billable Delivery,121,54,1064.8,475.2
TE0004291,2025-04-03,PR0006,CN016,8.2,8.2,0,Billable Delivery,121,54,992.2,442.8
TE0004292,2025-04-04,PR0006,CN016,8.97,8.97,0,Billable Delivery,121,54,1085.37,484.38
TE0004293,2025-04-07,PR0006,CN016,8.87,8.87,0,Billable Delivery,121,54,1073.27,478.98
TE0004294,2025-04-08,PR0006,CN016,7.72,7.72,0,Billable Delivery,121,54,934.12,416.88
TE0004295,2025-04-09,PR0006,CN016,8.98,8.98,0,Billable Delivery,121,54,1086.58,484.92
TE0004296,2025-04-10,PR0006,CN016,8.16,8.16,0,Billable Delivery,121,54,987.36,440.64
TE0004297,2025-04-11,PR0006,CN016,6.93,6.93,0,Billable Delivery,121,54,838.53,374.22
TE0004298,2025-04-15,PR0006,CN016,8.36,8.36,0,Billable Delivery,121,54,1011.56,451.44
TE0004299,2025-04-16,PR0006,CN016,10.5,10.5,0,Billable Delivery,121,54,1270.5,567.0
TE0004300,2025-04-17,PR0006,CN016,9.26,9.26,0,Billable Delivery,121,54,1120.46,500.04
TE0004301,2025-04-18,PR0006,CN016,7.97,7.97,0,Billable Delivery,121,54,964.37,430.38
TE0004302,2025-04-22,PR0006,CN016,9.89,0,9.89,Rework,0,54,0.0,534.06
TE0004303,2025-04-23,PR0006,CN016,10.47,10.47,0,Billable Delivery,121,54,1266.87,565.38
TE0004304,2025-04-24,PR0006,CN016,8.92,8.92,0,Billable Delivery,121,54,1079.32,481.68
TE0004305,2025-04-25,PR0006,CN016,8.53,8.53,0,Billable Delivery,121,54,1032.13,460.62
TE0004306,2025-04-28,PR0006,CN016,7.56,7.56,0,Billable Delivery,121,54,914.76,408.24
TE0004307,2025-04-29,PR0006,CN016,7.67,7.67,0,Billable Delivery,121,54,928.07,414.18
TE0004308,2025-04-30,PR0006,CN016,7.62,7.62,0,Billable Delivery,121,54,922.02,411.48
TE0004309,2025-05-05,PR0006,CN016,9.07,9.07,0,Billable Delivery,121,54,1097.47,489.78
TE0004310,2025-05-06,PR0006,CN016,8.57,8.57,0,Billable Delivery,121,54,1036.97,462.78
TE0004311,2025-05-07,PR0006,CN016,7.1,7.1,0,Billable Delivery,121,54,859.1,383.4
TE0004312,2025-05-08,PR0006,CN016,7.32,7.32,0,Billable Delivery,121,54,885.72,395.28
TE0004313,2025-05-09,PR0006,CN016,10.5,10.5,0,Billable Delivery,121,54,1270.5,567.0
TE0004314,2025-05-12,PR0006,CN016,8.62,8.62,0,Billable Delivery,121,54,1043.02,465.48
TE0004315,2025-05-14,PR0006,CN016,10.22,10.22,0,Billable Delivery,121,54,1236.62,551.88
TE0004316,2025-05-16,PR0006,CN016,6.6,0,6.6,Enablement,0,54,0.0,356.4
TE0004317,2025-05-19,PR0006,CN016,7.01,7.01,0,Billable Delivery,121,54,848.21,378.54
TE0004318,2025-05-20,PR0006,CN016,8.65,8.65,0,Billable Delivery,121,54,1046.65,467.1
TE0004319,2025-05-21,PR0006,CN016,8.88,0,8.88,Enablement,0,54,0.0,479.52
TE0004320,2025-05-26,PR0006,CN016,8.28,0,8.28,Internal,0,54,0.0,447.12
TE0004321,2025-05-27,PR0006,CN016,8.1,8.1,0,Billable Delivery,121,54,980.1,437.4
TE0004322,2025-05-28,PR0006,CN016,7.78,7.78,0,Billable Delivery,121,54,941.38,420.12
TE0004323,2025-05-29,PR0006,CN016,8.21,0,8.21,Internal,0,54,0.0,443.34
TE0004324,2025-05-30,PR0006,CN016,7.5,7.5,0,Billable Delivery,121,54,907.5,405.0
TE0004325,2025-06-02,PR0006,CN016,7.71,7.71,0,Billable Delivery,121,54,932.91,416.34
TE0004326,2025-06-03,PR0006,CN016,9.7,0,9.7,Admin,0,54,0.0,523.8
TE0004327,2025-06-04,PR0006,CN016,10.26,10.26,0,Billable Delivery,121,54,1241.46,554.04
TE0004328,2025-06-05,PR0006,CN016,8.36,8.36,0,Billable Delivery,121,54,1011.56,451.44
TE0004329,2025-06-10,PR0006,CN016,9.13,9.13,0,Billable Delivery,121,54,1104.73,493.02
TE0004330,2025-06-11,PR0006,CN016,7.08,7.08,0,Billable Delivery,121,54,856.68,382.32
TE0004331,2025-06-12,PR0006,CN016,7.93,7.93,0,Billable Delivery,121,54,959.53,428.22
TE0004332,2025-06-13,PR0006,CN016,6.68,6.68,0,Billable Delivery,121,54,808.28,360.72
TE0004333,2025-06-16,PR0006,CN016,4.95,4.95,0,Billable Delivery,121,54,598.95,267.3
TE0004334,2025-06-17,PR0006,CN016,8.09,8.09,0,Billable Delivery,121,54,978.89,436.86
TE0004335,2025-06-19,PR0006,CN016,7.0,7.0,0,Billable Delivery,121,54,847.0,378.0
TE0004336,2025-11-03,PR0007,CN012,2.54,2.54,0,Billable Delivery,185,89,469.9,226.06
TE0004337,2025-11-04,PR0007,CN012,2.47,2.47,0,Billable Delivery,185,89,456.95,219.83
TE0004338,2025-11-05,PR0007,CN012,3.13,3.13,0,Billable Delivery,185,89,579.05,278.57
TE0004339,2025-11-06,PR0007,CN012,4.77,0,4.77,Rework,0,89,0.0,424.53
TE0004340,2025-11-07,PR0007,CN012,5.55,5.55,0,Billable Delivery,185,89,1026.75,493.95
TE0004341,2025-11-10,PR0007,CN012,3.72,0,3.72,Internal,0,89,0.0,331.08
TE0004342,2025-11-11,PR0007,CN012,6.27,0,6.27,Internal,0,89,0.0,558.03
TE0004343,2025-11-12,PR0007,CN012,2.88,2.88,0,Billable Delivery,185,89,532.8,256.32
TE0004344,2025-11-13,PR0007,CN012,1.09,1.09,0,Billable Delivery,185,89,201.65,97.01
TE0004345,2025-11-19,PR0007,CN012,2.34,2.34,0,Billable Delivery,185,89,432.9,208.26
TE0004346,2025-11-24,PR0007,CN012,2.59,2.59,0,Billable Delivery,185,89,479.15,230.51
TE0004347,2025-11-25,PR0007,CN012,3.43,3.43,0,Billable Delivery,185,89,634.55,305.27
TE0004348,2025-11-26,PR0007,CN012,5.79,0,5.79,Enablement,0,89,0.0,515.31
TE0004349,2025-11-27,PR0007,CN012,5.1,5.1,0,Billable Delivery,185,89,943.5,453.9
TE0004350,2025-12-01,PR0007,CN012,2.56,2.56,0,Billable Delivery,185,89,473.6,227.84
TE0004351,2025-12-02,PR0007,CN012,3.28,3.28,0,Billable Delivery,185,89,606.8,291.92
TE0004352,2025-12-04,PR0007,CN012,3.38,3.38,0,Billable Delivery,185,89,625.3,300.82
TE0004353,2025-12-09,PR0007,CN012,2.5,2.5,0,Billable Delivery,185,89,462.5,222.5
TE0004354,2025-12-10,PR0007,CN012,4.28,4.28,0,Billable Delivery,185,89,791.8,380.92
TE0004355,2025-12-12,PR0007,CN012,1.57,1.57,0,Billable Delivery,185,89,290.45,139.73
TE0004356,2025-12-15,PR0007,CN012,2.84,2.84,0,Billable Delivery,185,89,525.4,252.76
TE0004357,2025-12-16,PR0007,CN012,5.79,0,5.79,Enablement,0,89,0.0,515.31
TE0004358,2025-12-17,PR0007,CN012,5.72,5.72,0,Billable Delivery,185,89,1058.2,509.08
TE0004359,2025-12-18,PR0007,CN012,1.74,1.74,0,Billable Delivery,185,89,321.9,154.86
TE0004360,2025-12-19,PR0007,CN012,3.81,3.81,0,Billable Delivery,185,89,704.85,339.09
TE0004361,2025-12-22,PR0007,CN012,2.85,2.85,0,Billable Delivery,185,89,527.25,253.65
TE0004362,2025-12-23,PR0007,CN012,3.36,3.36,0,Billable Delivery,185,89,621.6,299.04
TE0004363,2025-12-24,PR0007,CN012,5.52,5.52,0,Billable Delivery,185,89,1021.2,491.28
TE0004364,2025-12-25,PR0007,CN012,2.64,2.64,0,Billable Delivery,185,89,488.4,234.96
TE0004365,2025-12-26,PR0007,CN012,2.08,2.08,0,Billable Delivery,185,89,384.8,185.12
TE0004366,2025-12-29,PR0007,CN012,3.4,0,3.4,Enablement,0,89,0.0,302.6
TE0004367,2025-12-31,PR0007,CN012,2.56,2.56,0,Billable Delivery,185,89,473.6,227.84
TE0004368,2026-01-01,PR0007,CN012,1.78,1.78,0,Billable Delivery,185,89,329.3,158.42
TE0004369,2026-01-02,PR0007,CN012,2.77,2.77,0,Billable Delivery,185,89,512.45,246.53
TE0004370,2026-01-06,PR0007,CN012,2.34,2.34,0,Billable Delivery,185,89,432.9,208.26
TE0004371,2026-01-07,PR0007,CN012,2.96,2.96,0,Billable Delivery,185,89,547.6,263.44
TE0004372,2026-01-09,PR0007,CN012,2.66,2.66,0,Billable Delivery,185,89,492.1,236.74
TE0004373,2026-01-12,PR0007,CN012,2.99,2.99,0,Billable Delivery,185,89,553.15,266.11
TE0004374,2026-01-13,PR0007,CN012,1.98,1.98,0,Billable Delivery,185,89,366.3,176.22
TE0004375,2026-01-14,PR0007,CN012,2.24,2.24,0,Billable Delivery,185,89,414.4,199.36
TE0004376,2026-01-15,PR0007,CN012,3.33,0,3.33,Admin,0,89,0.0,296.37
TE0004377,2026-01-19,PR0007,CN012,4.87,4.87,0,Billable Delivery,185,89,900.95,433.43
TE0004378,2026-01-21,PR0007,CN012,3.82,3.82,0,Billable Delivery,185,89,706.7,339.98
TE0004379,2026-01-22,PR0007,CN012,3.13,3.13,0,Billable Delivery,185,89,579.05,278.57
TE0004380,2026-01-23,PR0007,CN012,3.59,3.59,0,Billable Delivery,185,89,664.15,319.51
TE0004381,2026-01-26,PR0007,CN012,3.19,3.19,0,Billable Delivery,185,89,590.15,283.91
TE0004382,2026-01-28,PR0007,CN012,4.27,0,4.27,Internal,0,89,0.0,380.03
TE0004383,2026-01-29,PR0007,CN012,1.64,1.64,0,Billable Delivery,185,89,303.4,145.96
TE0004384,2026-01-30,PR0007,CN012,1.97,1.97,0,Billable Delivery,185,89,364.45,175.33
TE0004385,2026-02-02,PR0007,CN012,4.03,4.03,0,Billable Delivery,185,89,745.55,358.67
TE0004386,2026-02-03,PR0007,CN012,4.44,4.44,0,Billable Delivery,185,89,821.4,395.16
TE0004387,2026-02-04,PR0007,CN012,3.1,3.1,0,Billable Delivery,185,89,573.5,275.9
TE0004388,2026-02-05,PR0007,CN012,4.1,4.1,0,Billable Delivery,185,89,758.5,364.9
TE0004389,2026-02-09,PR0007,CN012,2.69,2.69,0,Billable Delivery,185,89,497.65,239.41
TE0004390,2026-02-10,PR0007,CN012,6.19,6.19,0,Billable Delivery,185,89,1145.15,550.91
TE0004391,2026-02-11,PR0007,CN012,0.85,0.85,0,Billable Delivery,185,89,157.25,75.65
TE0004392,2026-02-12,PR0007,CN012,3.8,3.8,0,Billable Delivery,185,89,703.0,338.2
TE0004393,2026-02-13,PR0007,CN012,2.43,2.43,0,Billable Delivery,185,89,449.55,216.27
TE0004394,2026-02-16,PR0007,CN012,3.75,3.75,0,Billable Delivery,185,89,693.75,333.75
TE0004395,2026-02-19,PR0007,CN012,3.66,0,3.66,Enablement,0,89,0.0,325.74
TE0004396,2026-02-20,PR0007,CN012,5.1,5.1,0,Billable Delivery,185,89,943.5,453.9
TE0004397,2025-11-03,PR0007,CN027,6.28,6.28,0,Billable Delivery,205,98,1287.4,615.44
TE0004398,2025-11-04,PR0007,CN027,6.34,6.34,0,Billable Delivery,205,98,1299.7,621.32
TE0004399,2025-11-05,PR0007,CN027,5.42,5.42,0,Billable Delivery,205,98,1111.1,531.16
TE0004400,2025-11-06,PR0007,CN027,3.73,0,3.73,Admin,0,98,0.0,365.54
TE0004401,2025-11-07,PR0007,CN027,2.87,2.87,0,Billable Delivery,205,98,588.35,281.26
TE0004402,2025-11-10,PR0007,CN027,4.2,4.2,0,Billable Delivery,205,98,861.0,411.6
TE0004403,2025-11-11,PR0007,CN027,3.47,3.47,0,Billable Delivery,205,98,711.35,340.06
TE0004404,2025-11-12,PR0007,CN027,5.72,5.72,0,Billable Delivery,205,98,1172.6,560.56
TE0004405,2025-11-14,PR0007,CN027,2.75,2.75,0,Billable Delivery,205,98,563.75,269.5
TE0004406,2025-11-17,PR0007,CN027,2.05,2.05,0,Billable Delivery,205,98,420.25,200.9
TE0004407,2025-11-19,PR0007,CN027,5.14,5.14,0,Billable Delivery,205,98,1053.7,503.72
TE0004408,2025-11-20,PR0007,CN027,3.29,3.29,0,Billable Delivery,205,98,674.45,322.42
TE0004409,2025-11-21,PR0007,CN027,3.99,3.99,0,Billable Delivery,205,98,817.95,391.02
TE0004410,2025-11-24,PR0007,CN027,4.13,4.13,0,Billable Delivery,205,98,846.65,404.74
TE0004411,2025-11-25,PR0007,CN027,3.38,0,3.38,Enablement,0,98,0.0,331.24
TE0004412,2025-11-26,PR0007,CN027,4.23,4.23,0,Billable Delivery,205,98,867.15,414.54
TE0004413,2025-11-27,PR0007,CN027,5.02,5.02,0,Billable Delivery,205,98,1029.1,491.96
TE0004414,2025-11-28,PR0007,CN027,6.82,0,6.82,Internal,0,98,0.0,668.36
TE0004415,2025-12-01,PR0007,CN027,4.86,4.86,0,Billable Delivery,205,98,996.3,476.28
TE0004416,2025-12-02,PR0007,CN027,6.63,6.63,0,Billable Delivery,205,98,1359.15,649.74
TE0004417,2025-12-03,PR0007,CN027,5.06,5.06,0,Billable Delivery,205,98,1037.3,495.88
TE0004418,2025-12-04,PR0007,CN027,5.47,5.47,0,Billable Delivery,205,98,1121.35,536.06
TE0004419,2025-12-09,PR0007,CN027,5.42,0,5.42,Enablement,0,98,0.0,531.16
TE0004420,2025-12-11,PR0007,CN027,2.88,2.88,0,Billable Delivery,205,98,590.4,282.24
TE0004421,2025-12-12,PR0007,CN027,3.96,3.96,0,Billable Delivery,205,98,811.8,388.08
TE0004422,2025-12-17,PR0007,CN027,4.53,4.53,0,Billable Delivery,205,98,928.65,443.94
TE0004423,2025-12-18,PR0007,CN027,4.85,4.85,0,Billable Delivery,205,98,994.25,475.3
TE0004424,2025-12-19,PR0007,CN027,2.48,2.48,0,Billable Delivery,205,98,508.4,243.04
TE0004425,2025-12-22,PR0007,CN027,4.37,4.37,0,Billable Delivery,205,98,895.85,428.26
TE0004426,2025-12-23,PR0007,CN027,4.69,0,4.69,Admin,0,98,0.0,459.62
TE0004427,2025-12-24,PR0007,CN027,7.98,7.98,0,Billable Delivery,205,98,1635.9,782.04
TE0004428,2025-12-29,PR0007,CN027,6.38,0,6.38,Admin,0,98,0.0,625.24
TE0004429,2025-12-31,PR0007,CN027,5.07,5.07,0,Billable Delivery,205,98,1039.35,496.86
TE0004430,2026-01-02,PR0007,CN027,3.77,3.77,0,Billable Delivery,205,98,772.85,369.46
TE0004431,2026-01-05,PR0007,CN027,7.62,7.62,0,Billable Delivery,205,98,1562.1,746.76
TE0004432,2026-01-12,PR0007,CN027,2.69,2.69,0,Billable Delivery,205,98,551.45,263.62
TE0004433,2026-01-13,PR0007,CN027,3.57,3.57,0,Billable Delivery,205,98,731.85,349.86
TE0004434,2026-01-15,PR0007,CN027,3.11,3.11,0,Billable Delivery,205,98,637.55,304.78
TE0004435,2026-01-19,PR0007,CN027,4.49,4.49,0,Billable Delivery,205,98,920.45,440.02
TE0004436,2026-01-20,PR0007,CN027,5.42,0,5.42,Internal,0,98,0.0,531.16
TE0004437,2026-01-21,PR0007,CN027,4.45,4.45,0,Billable Delivery,205,98,912.25,436.1
TE0004438,2026-01-23,PR0007,CN027,4.77,0,4.77,Rework,0,98,0.0,467.46
TE0004439,2026-01-26,PR0007,CN027,2.83,2.83,0,Billable Delivery,205,98,580.15,277.34
TE0004440,2026-01-27,PR0007,CN027,3.52,3.52,0,Billable Delivery,205,98,721.6,344.96
TE0004441,2026-01-28,PR0007,CN027,4.75,4.75,0,Billable Delivery,205,98,973.75,465.5
TE0004442,2026-01-29,PR0007,CN027,5.7,5.7,0,Billable Delivery,205,98,1168.5,558.6
TE0004443,2026-01-30,PR0007,CN027,6.49,6.49,0,Billable Delivery,205,98,1330.45,636.02
TE0004444,2026-02-02,PR0007,CN027,4.27,4.27,0,Billable Delivery,205,98,875.35,418.46
TE0004445,2026-02-03,PR0007,CN027,4.71,4.71,0,Billable Delivery,205,98,965.55,461.58
TE0004446,2026-02-09,PR0007,CN027,5.49,5.49,0,Billable Delivery,205,98,1125.45,538.02
TE0004447,2026-02-10,PR0007,CN027,6.52,6.52,0,Billable Delivery,205,98,1336.6,638.96
TE0004448,2026-02-11,PR0007,CN027,6.62,6.62,0,Billable Delivery,205,98,1357.1,648.76
TE0004449,2026-02-12,PR0007,CN027,2.63,2.63,0,Billable Delivery,205,98,539.15,257.74
TE0004450,2026-02-16,PR0007,CN027,4.95,4.95,0,Billable Delivery,205,98,1014.75,485.1
TE0004451,2026-02-17,PR0007,CN027,4.98,4.98,0,Billable Delivery,205,98,1020.9,488.04
TE0004452,2026-02-19,PR0007,CN027,5.18,5.18,0,Billable Delivery,205,98,1061.9,507.64
TE0004453,2026-02-20,PR0007,CN027,5.49,5.49,0,Billable Delivery,205,98,1125.45,538.02
TE0004454,2025-11-03,PR0007,CN105,5.48,5.48,0,Billable Delivery,162,79,887.76,432.92
TE0004455,2025-11-04,PR0007,CN105,6.77,6.77,0,Billable Delivery,162,79,1096.74,534.83
TE0004456,2025-11-05,PR0007,CN105,3.6,3.6,0,Billable Delivery,162,79,583.2,284.4
TE0004457,2025-11-06,PR0007,CN105,2.59,0,2.59,Admin,0,79,0.0,204.61
TE0004458,2025-11-07,PR0007,CN105,3.48,3.48,0,Billable Delivery,162,79,563.76,274.92
TE0004459,2025-11-10,PR0007,CN105,4.81,4.81,0,Billable Delivery,162,79,779.22,379.99
TE0004460,2025-11-12,PR0007,CN105,0.87,0.87,0,Billable Delivery,162,79,140.94,68.73
TE0004461,2025-11-13,PR0007,CN105,3.3,3.3,0,Billable Delivery,162,79,534.6,260.7
TE0004462,2025-11-17,PR0007,CN105,4.3,0,4.3,Admin,0,79,0.0,339.7
TE0004463,2025-11-18,PR0007,CN105,4.05,4.05,0,Billable Delivery,162,79,656.1,319.95
TE0004464,2025-11-20,PR0007,CN105,5.38,0,5.38,Internal,0,79,0.0,425.02
TE0004465,2025-11-24,PR0007,CN105,2.72,2.72,0,Billable Delivery,162,79,440.64,214.88
TE0004466,2025-11-25,PR0007,CN105,3.57,0,3.57,Admin,0,79,0.0,282.03
TE0004467,2025-11-26,PR0007,CN105,2.83,2.83,0,Billable Delivery,162,79,458.46,223.57
TE0004468,2025-11-27,PR0007,CN105,3.83,3.83,0,Billable Delivery,162,79,620.46,302.57
TE0004469,2025-11-28,PR0007,CN105,4.78,4.78,0,Billable Delivery,162,79,774.36,377.62
TE0004470,2025-12-01,PR0007,CN105,4.12,4.12,0,Billable Delivery,162,79,667.44,325.48
TE0004471,2025-12-02,PR0007,CN105,2.16,2.16,0,Billable Delivery,162,79,349.92,170.64
TE0004472,2025-12-03,PR0007,CN105,4.83,4.83,0,Billable Delivery,162,79,782.46,381.57
TE0004473,2025-12-04,PR0007,CN105,3.79,3.79,0,Billable Delivery,162,79,613.98,299.41
TE0004474,2025-12-08,PR0007,CN105,3.45,0,3.45,Rework,0,79,0.0,272.55
TE0004475,2025-12-10,PR0007,CN105,5.36,5.36,0,Billable Delivery,162,79,868.32,423.44
TE0004476,2025-12-11,PR0007,CN105,4.98,4.98,0,Billable Delivery,162,79,806.76,393.42
TE0004477,2025-12-12,PR0007,CN105,5.49,5.49,0,Billable Delivery,162,79,889.38,433.71
TE0004478,2025-12-15,PR0007,CN105,6.53,0,6.53,Internal,0,79,0.0,515.87
TE0004479,2025-12-16,PR0007,CN105,3.64,3.64,0,Billable Delivery,162,79,589.68,287.56
TE0004480,2025-12-19,PR0007,CN105,4.18,0,4.18,Internal,0,79,0.0,330.22
TE0004481,2025-12-22,PR0007,CN105,5.18,5.18,0,Billable Delivery,162,79,839.16,409.22
